method,corruption_type,valid_before,valid_after,strict_valid,exact_match,field_match,clean_snippet,corrupted_snippet,repaired_snippet
coordrep_mlm,token_swap,False,False,False,False,0.3333,"[Metal:Mn|CN:6]<ShapeBest:Oh|Class:dist|Delta:3|V:4.74,13.41","[Metal:Mn|CN:6]<ShapeBest:Oh|Class:dist|Delta:3|V:4.74,13.41",[Mn];CN=6<Shape:>{trans:L1:N:1--L2:N:1}|L1=[H]C1NC(C2NC([H])
coordrep_mlm,token_swap,False,False,False,False,0.3333,[Metal:Cu|ox:+2|d:d9|CN:7]{trans:L1:N:1--L2:N:1}|L1=[H]C(=NN,[Metal:Cu|ox:+2|d:d9|CN:7]{trans:L1:N:1--L2:N:1}|L1=[H]C(=NN,[Cu];ox=+2;d=9;CN=7{trans:L1:N:1--L2:N:1}|L1=[H]C(=NN=C(O)C1
coordrep_mlm,token_swap,False,False,False,False,0.1667,[Metal:Pt|ox:+2|d:d8|CN:4]<ShapeBest:SP|Class:ideal|Delta:2|,[Metal:Pt|ox:+2|d:d8|CN:4]<ShapeBest:SP|Class:ideal|Delta:2|,[Pt];ox=+2;d=8;CN=4<Shape:>{trans:L1:S:1--L2:S:1}{trans:L3:S
coordrep_mlm,token_swap,False,False,False,False,0.1667,[Metal:Pt|ox:+2|d:d8|CN:4]<ShapeBest:Td|Class:dist|Delta:3|V,[Metal:Pt|ox:+2|d:d8|CN:4]<ShapeBest:Td|Class:dist|Delta:3|V,[Pt];ox=+2;d=8;CN=4<Shape:>{trans:L1:O:1--L2:P:1}{trans:L1:O
coordrep_mlm,token_swap,False,False,False,False,0.1667,[Metal:Fe|ox:+2|d:d6|CN:5]<ShapeBest:TBP|Class:ideal|Delta:1,[Metal:Fe|ox:+2|d:d6|CN:5]<ShapeBest:TBP|Class:ideal|Delta:1,[Fe];ox=+2;d=6;CN=5<Shape:>{trans:L1:N:1--L2:O:2}|L1=[H]C1C(
coordrep_mlm,token_swap,False,False,False,False,0.3333,"[Metal:Hg|CN:6]<ShapeBest:Oh|Class:dist|Delta:2|V:6.48,9.27>","[Metal:Hg|CN:6]<ShapeBest:Oh|Class:dist|Delta:2|V:6.48,9.27>",[Hg];CN=6<Shape:>|L1=[H]C1NC(C([H])([H])N(C([H])([H])[H])C([
coordrep_mlm,truncation,False,False,False,False,0.3333,"[Metal:W|CN:6]<ShapeBest:Oh|Class:dist|Delta:2|V:3.95,8.88>{","[Metal:W|CN:6]<ShapeBest:Oh|Class:dist|Delta:2|V:3.95,8.88>{",[W];CN=6<Shape:>{trans:L2:O:1--L3:O:1}|L1=[H]C(=NN=C(O)C1C([
coordrep_mlm,truncation,False,False,False,False,0.1667,[Metal:Zn|ox:+2|d:d10|CN:5]<ShapeBest:SPY|Class:dist|Delta:0,[Metal:Zn|ox:+2|d:d10|CN:5]<ShapeBest:SPY|Class:dist|Delta:0,[Zn];ox=+2;d=10;CN=5<Shape:>|L1=[H]C1C(C(=NC2C([H])C([H])C([
coordrep_mlm,truncation,False,False,False,False,0.1667,[Metal:Ru|ox:+2|d:d6|CN:6]<ShapeBest:Oh|Class:dist|Delta:1|V,[Metal:Ru|ox:+2|d:d6|CN:6]<ShapeBest:Oh|Class:dist|Delta:1|V,[Ru];ox=+2;d=6;CN=6<Shape:>{trans:L1:O:1--L3:Cl:1}{trans:L1:
coordrep_mlm,truncation,False,False,False,False,0.1667,[Metal:Ni|ox:+2|d:d8|CN:4]<ShapeBest:Td|Class:dist|Delta:2|V,[Metal:Ni|ox:+2|d:d8|CN:4]<ShapeBest:Td|Class:dist|Delta:2|V,[Ni];ox=+2;d=8;CN=4<Shape:>|L1=S=CS|L2=[H]C([H])([H])C1=C(C(
coordrep_mlm,truncation,False,False,False,False,0.3333,[Metal:Ru|ox:+2|d:d6|CN:7]{trans:L1:O:1--L3:C:1}{trans:L4:P:,[Metal:Ru|ox:+2|d:d6|CN:7]{trans:L1:O:1--L3:C:1}{trans:L4:P:,[Ru];ox=+2;d=6;CN=7{trans:L1:O:1--L3:C:1}{trans:L4:P:1--L5:P
coordrep_mlm,truncation,False,False,False,False,0.3333,"[Metal:Re|CN:6]<ShapeBest:Oh|Class:dist|Delta:1|V:4.56,6.28>","[Metal:Re|CN:6]<ShapeBest:Oh|Class:dist|Delta:1|V:4.56,6.28>",[Re];CN=6<Shape:>{trans:L1:N:1--L4:Br:1}|L1=[H]C1C([H])C([H]
coordrep_mlm,truncation,False,False,False,False,0.3333,[Metal:Cu|ox:+2|d:d9|CN:8]{trans:L1:C:1--L2:C:1}{trans:L1:O:,[Metal:Cu|ox:+2|d:d9|CN:8]{trans:L1:C:1--L2:C:1}{trans:L1:O:,[Cu];ox=+2;d=9;CN=8{trans:L1:C:1--L2:C:1}{trans:L1:O:1--L2:O
coordrep_mlm,truncation,False,False,False,False,0.3333,[Metal:Rh|ox:+2|d:d7|CN:7]{trans:L1:N:1--L4:Cl:1}{trans:L2:P,[Metal:Rh|ox:+2|d:d7|CN:7]{trans:L1:N:1--L4:Cl:1}{trans:L2:P,[Rh];ox=+2;d=7;CN=7{trans:L1:N:1--L4:Cl:1}{trans:L2:P:1--L3:
coordrep_mlm,truncation,False,False,False,False,0.3333,"[Metal:W|CN:6]<ShapeBest:Oh|Class:ideal|Delta:3|V:0.09,5.81>","[Metal:W|CN:6]<ShapeBest:Oh|Class:ideal|Delta:3|V:0.09,5.81>",[W];CN=6<Shape:>{trans:L1:C:1--L2:C:1}{trans:L3:C:1--L4:C:1}
coordrep_mlm,truncation,False,False,False,False,0.3333,"[Metal:Ta|CN:6]<ShapeBest:TPr|Class:dist|Delta:1|V:6.19,4.63","[Metal:Ta|CN:6]<ShapeBest:TPr|Class:dist|Delta:1|V:6.19,4.63",[Ta];CN=6<Shape:>|L1=[H]C([H])([H])P(C([H])([H])[H])C([H])([
coordrep_mlm,truncation,False,False,False,False,0.1667,[Metal:Fe|ox:+2|d:d6|CN:3]<ShapeBest:TP|Class:good|Delta:0|V,[Metal:Fe|ox:+2|d:d6|CN:3]<ShapeBest:TP|Class:good|Delta:0|V,[Fe];ox=+2;d=6;CN=3<Shape:>|L1=[H]C1C([H])C(C([H])(C([H])([H
coordrep_mlm,truncation,False,False,False,False,0.1667,[Metal:Ni|ox:+2|d:d8|CN:6]<ShapeBest:Oh|Class:irreg|Delta:3|,[Metal:Ni|ox:+2|d:d8|CN:6]<ShapeBest:Oh|Class:irreg|Delta:3|,[Ni];ox=+2;d=8;CN=6<Shape:>{trans:L1:C:1--L2:C:1}{trans:L1:N
coordrep_mlm,truncation,False,False,False,False,0.1667,[Metal:Pd|ox:+2|d:d8|CN:4]<ShapeBest:SP|Class:ideal|Delta:2|,[Metal:Pd|ox:+2|d:d8|CN:4]<ShapeBest:SP|Class:ideal|Delta:2|,[Pd];ox=+2;d=8;CN=4<Shape:>{trans:L1:N:1--L2:N:1}{trans:L3:N
coordrep_mlm,truncation,False,False,False,False,0.3333,"[Metal:Nb|CN:6]<ShapeBest:Oh|Class:dist|Delta:2|V:4.54,6.54>","[Metal:Nb|CN:6]<ShapeBest:Oh|Class:dist|Delta:2|V:4.54,6.54>",[Nb];CN=6<Shape:>{trans:L1:O:1--L2:O:1}{trans:L3:I:1--L4:I:1
coordrep_mlm,truncation,False,False,False,False,0.1667,[Metal:Pd|ox:+2|d:d8|CN:4]<ShapeBest:Td|Class:dist|Delta:2|V,[Metal:Pd|ox:+2|d:d8|CN:4]<ShapeBest:Td|Class:dist|Delta:2|V,[Pd];ox=+2;d=8;CN=4<Shape:>{trans:L1:C:1--L2:N:1}{trans:L1:N
coordrep_mlm,truncation,False,False,False,False,0.1667,[Metal:Pt|ox:+2|d:d8|CN:4]<ShapeBest:Td|Class:dist|Delta:3|V,[Metal:Pt|ox:+2|d:d8|CN:4]<ShapeBest:Td|Class:dist|Delta:3|V,[Pt];ox=+2;d=8;CN=4<Shape:>{trans:L1:N:1--L2:C:1}|L1=[H]C1CC
coordrep_mlm,truncation,False,False,False,False,0.3333,[Metal:Cu|ox:+2|d:d9|CN:8]{trans:L1:C:1--L2:C:1}{trans:L1:O:,[Metal:Cu|ox:+2|d:d9|CN:8]{trans:L1:C:1--L2:C:1}{trans:L1:O:,[Cu];ox=+2;d=9;CN=8{trans:L1:C:1--L2:C:1}{trans:L1:O:1--L2:O
coordrep_mlm,truncation,False,False,False,False,0.1667,[Metal:Cu|ox:+2|d:d9|CN:5]<ShapeBest:TBP|Class:ideal|Delta:0,[Metal:Cu|ox:+2|d:d9|CN:5]<ShapeBest:TBP|Class:ideal|Delta:0,[Cu];ox=+2;d=9;CN=5<Shape:>{trans:L1:N:1--L2:N:1}|L1=[H]C1NC
coordrep_mlm,truncation,False,False,False,False,0.1667,[Metal:Pt|ox:+2|d:d8|CN:5]<ShapeBest:SPY|Class:dist|Delta:2|,[Metal:Pt|ox:+2|d:d8|CN:5]<ShapeBest:SPY|Class:dist|Delta:2|,[Pt];ox=+2;d=8;CN=5<Shape:>{trans:L1:N:1--L2:P:1}{trans:L1:S
coordrep_mlm,truncation,False,False,False,False,0.3333,"[Metal:W|CN:6]<ShapeBest:Oh|Class:dist|Delta:3|V:4.18,9.59>{","[Metal:W|CN:6]<ShapeBest:Oh|Class:dist|Delta:3|V:4.18,9.59>{",[W];CN=6<Shape:>{trans:L1:P:1--L2:P:2}{trans:L1:P:2--L2:P:1}
coordrep_mlm,truncation,False,False,False,False,0.3333,[Metal:Ag|CN:2]<ShapeBest:L|Class:ideal|Delta:0|V:0.00>{tran,[Metal:Ag|CN:2]<ShapeBest:L|Class:ideal|Delta:0|V:0.00>{tran,[Ag];CN=2<Shape:>{trans:L1:C:1--L2:C:1}|L1=[H]C1=C([H])N(C([
coordrep_mlm,truncation,False,False,False,False,0.3333,[Metal:Cu|ox:+2|d:d9|CN:8]{trans:L1:N:1--L3:N:1}{trans:L1:N:,[Metal:Cu|ox:+2|d:d9|CN:8]{trans:L1:N:1--L3:N:1}{trans:L1:N:,[Cu];ox=+2;d=9;CN=8{trans:L1:N:1--L3:N:1}{trans:L1:N:2--L2:O
coordrep_mlm,truncation,False,False,False,False,0.3333,"[Metal:Ti|CN:6]<ShapeBest:Oh|Class:irreg|Delta:1|V:8.84,10.0","[Metal:Ti|CN:6]<ShapeBest:Oh|Class:irreg|Delta:1|V:8.84,10.0",[Ti];CN=6<Shape:>{trans:L1:O:1--L2:Se:1}{trans:L1:Se:1--L2:O
coordrep_mlm,truncation,False,False,False,False,0.3333,"[Metal:Zr|CN:5]<ShapeBest:TBP|Class:ideal|Delta:0|V:0.30,0.7","[Metal:Zr|CN:5]<ShapeBest:TBP|Class:ideal|Delta:0|V:0.30,0.7",[Zr];CN=5<Shape:>{trans:L1:N:2--L2:N:1}|L1=[H]C1NC(C(C([H])(
coordrep_mlm,truncation,False,False,False,False,0.1667,[Metal:Cu|ox:+2|d:d9|CN:4]<ShapeBest:Td|Class:ideal|Delta:2|,[Metal:Cu|ox:+2|d:d9|CN:4]<ShapeBest:Td|Class:ideal|Delta:2|,[Cu];ox=+2;d=9;CN=4<Shape:>|L1=[H]C1NC(N([H])C2NC([H])C([H])
coordrep_mlm,truncation,False,False,False,False,0.1667,[Metal:Cu|ox:+2|d:d9|CN:4]<ShapeBest:Td|Class:ideal|Delta:2|,[Metal:Cu|ox:+2|d:d9|CN:4]<ShapeBest:Td|Class:ideal|Delta:2|,[Cu];ox=+2;d=9;CN=4<Shape:>|L1=[H]c1c(C(C([H])([H])[H])(C([H
coordrep_mlm,truncation,False,False,False,False,0.3333,"[Metal:Zr|CN:4]<ShapeBest:Td|Class:ideal|Delta:2|V:0.74,3.37","[Metal:Zr|CN:4]<ShapeBest:Td|Class:ideal|Delta:2|V:0.74,3.37",[Zr];CN=4<Shape:>|L1=[H]C1C([H])C([H])C(C([H])([H])N(C([H])(
coordrep_mlm,truncation,False,False,False,False,0.1667,[Metal:Ni|ox:+2|d:d8|CN:5]<ShapeBest:TBP|Class:ideal|Delta:3,[Metal:Ni|ox:+2|d:d8|CN:5]<ShapeBest:TBP|Class:ideal|Delta:3,[Ni];ox=+2;d=8;CN=5<Shape:>{trans:L1:P:1--L2:S:1}|L1=[H]C1C(
coordrep_mlm,truncation,False,False,False,False,0.1667,[Metal:Ni|ox:+2|d:d8|CN:4]<ShapeBest:SP|Class:ideal|Delta:2|,[Metal:Ni|ox:+2|d:d8|CN:4]<ShapeBest:SP|Class:ideal|Delta:2|,[Ni];ox=+2;d=8;CN=4<Shape:>{trans:L1:S:1--L2:S:1}{trans:L1:S
coordrep_mlm,truncation,False,False,False,False,0.3333,"[Metal:Mo|CN:6]<ShapeBest:Oh|Class:dist|Delta:2|V:6.10,8.35>","[Metal:Mo|CN:6]<ShapeBest:Oh|Class:dist|Delta:2|V:6.10,8.35>",[Mo];CN=6<Shape:>{trans:L1:P:1--L2:C:1}{trans:L1:P:2--L3:C:1
coordrep_mlm,truncation,False,False,False,False,0.1667,[Metal:Ru|ox:+2|d:d6|CN:6]<ShapeBest:Oh|Class:dist|Delta:2|V,[Metal:Ru|ox:+2|d:d6|CN:6]<ShapeBest:Oh|Class:dist|Delta:2|V,[Ru];ox=+2;d=6;CN=6<Shape:>{trans:L1:N:1--L4:Cl:1}{trans:L1:
coordrep_mlm,truncation,False,False,False,False,0.1667,[Metal:Fe|ox:+2|d:d6|CN:5]<ShapeBest:TBP|Class:ideal|Delta:1,[Metal:Fe|ox:+2|d:d6|CN:5]<ShapeBest:TBP|Class:ideal|Delta:1,[Fe];ox=+2;d=6;CN=5<Shape:>|L1=[H]C1C(C([H])([H])N(C([H])([H
coordrep_mlm,truncation,False,False,False,False,0.1667,[Metal:Ni|ox:+2|d:d8|CN:5]<ShapeBest:SPY|Class:dist|Delta:0|,[Metal:Ni|ox:+2|d:d8|CN:5]<ShapeBest:SPY|Class:dist|Delta:0|,[Ni];ox=+2;d=8;CN=5<Shape:>{trans:L1:N:2--L2:O:1}{trans:L3:B
coordrep_mlm,truncation,False,False,False,False,0.3333,"[Metal:Mo|CN:6]<ShapeBest:Oh|Class:dist|Delta:2|V:5.22,7.78>","[Metal:Mo|CN:6]<ShapeBest:Oh|Class:dist|Delta:2|V:5.22,7.78>",[Mo];CN=6<Shape:>|L1=N#CC(S)=C(S)C#N|L2=N#CC(S)=C(S)C#N|L3=[
coordrep_mlm,truncation,False,False,False,False,0.3333,"[Metal:Mn|CN:6]<ShapeBest:Oh|Class:dist|Delta:2|V:3.91,7.23>","[Metal:Mn|CN:6]<ShapeBest:Oh|Class:dist|Delta:2|V:3.91,7.23>",[Mn];CN=6<Shape:>|L1=[H]C1NC2C3NC([H])C([H])C([H])C3C([H])C(
